,unixtimestap,open,high,low,close,vwap,volume,count
0,1620259200.0,74427.4,75319.6,71406.7,72601.1,73212.2,8.54488301,783.0
1,1620345600.0,72544.1,75014.2,71527.6,73322.7,72703.3,12.53314406,597.0
2,1620432000.0,73772.5,76050.8,73119.9,75195.7,74541.4,18.17203394,740.0
3,1620518400.0,75312.3,75995.9,72184.5,74452.5,74603.9,14.41611167,1001.0
4,1620604800.0,74588.7,76085.4,69500.0,71760.6,73287.6,25.48546814,1340.0
5,1620691200.0,71760.0,73025.0,69949.0,72914.0,71343.6,27.15478503,2229.0
6,1620777600.0,73356.7,74673.4,63494.6,64106.5,71138.5,44.13669692,1955.0
7,1620864000.0,64140.9,66995.2,60868.4,64683.6,64479.6,57.35874096,2538.0
8,1620950400.0,64788.8,66525.8,63557.3,64532.9,64973.7,14.93660923,1004.0
9,1621036800.0,64381.4,65591.5,60400.0,60635.0,62781.9,12.29206902,977.0
10,1621123200.0,60772.4,64094.7,56733.2,60065.5,60081.1,26.61572953,1634.0
11,1621209600.0,59974.1,60193.9,54452.0,55863.5,56641.2,39.06919813,1607.0
12,1621296000.0,56175.5,58914.0,54331.0,55151.4,57282.8,35.23200152,1317.0
13,1621382400.0,55101.3,55866.0,40250.0,48251.1,49131.3,83.74052752,4431.0
14,1621468800.0,48240.4,55139.8,45531.7,52914.0,51033.1,50.02342273,2433.0
15,1621555200.0,53207.8,54675.8,43545.6,48438.4,49903.4,72.88389442,3318.0
16,1621641600.0,48449.2,50262.5,45839.1,48483.6,48436.4,33.79927676,1391.0
17,1621728000.0,48482.4,49509.9,40521.3,45347.2,44317.3,61.98229481,2409.0
18,1621814400.0,45405.2,51636.1,44408.0,50154.2,48593.1,31.16097678,1749.0
19,1621900800.0,50480.4,51535.4,47241.3,49280.8,49165.2,28.3479232,2214.0
20,1621987200.0,49644.6,52721.0,49086.0,50652.3,51311.7,34.7236337,1874.0
21,1622073600.0,50748.9,52154.7,48000.0,49789.2,49341.9,17.80870554,1047.0
22,1622160000.0,49650.0,50416.3,45250.3,46355.4,47711.6,18.24064151,1071.0
23,1622246400.0,46502.8,48453.1,43897.8,45123.6,45453.1,8.96931659,667.0
24,1622332800.0,45047.7,47512.1,43624.2,46494.3,46123.1,6.59509267,1215.0
25,1622419200.0,46467.1,48436.7,44494.2,48293.8,46951.7,10.32790962,1261.0
26,1622505600.0,48697.4,48940.5,46357.1,47652.0,47533.4,13.195162,1233.0
27,1622592000.0,47533.6,49282.5,46676.2,48663.3,48414.6,16.69422051,816.0
28,1622678400.0,49001.5,51337.8,48263.5,51132.8,50189.5,8.946996,763.0
29,1622764800.0,50891.2,50914.2,46695.3,47702.1,48118.0,23.25857985,1032.0
30,1622851200.0,47614.9,49110.1,45360.5,45980.9,47343.9,5.52420307,473.0
31,1622937600.0,46066.8,47186.4,45822.0,46377.8,46610.1,4.81583272,286.0
32,1623024000.0,46422.1,47687.7,43175.9,43417.6,45212.8,16.04682712,926.0
33,1623110400.0,43308.6,43995.9,40352.4,43451.9,42413.0,20.78027003,1592.0
34,1623196800.0,43451.0,48578.1,42112.6,48578.1,46349.9,23.84180232,782.0
35,1623283200.0,48741.4,49533.5,46469.5,47555.8,48092.1,9.40145387,600.0
36,1623369600.0,47250.0,48570.2,46551.3,48565.3,47681.9,3.69906559,221.0
37,1623456000.0,48492.9,48558.5,45318.3,46435.1,46173.0,10.11616537,498.0
38,1623542400.0,45976.9,50812.4,45072.2,50695.7,47320.0,6.06032136,270.0
39,1623628800.0,50734.4,53000.0,50357.7,52566.6,51274.4,15.55047993,651.0
40,1623715200.0,52808.0,53656.7,51456.0,52168.5,52326.3,7.46036269,404.0
41,1623801600.0,52102.3,52638.8,49938.6,50326.3,50920.3,13.73389405,856.0
42,1623888000.0,50289.2,52087.6,49554.5,50280.0,50780.3,9.4304125,654.0
43,1623974400.0,50277.4,50419.0,47000.0,47911.3,49242.7,13.11118529,1050.0
44,1624060800.0,48008.2,48747.2,46847.3,47764.3,47711.1,5.29755108,331.0
45,1624147200.0,47818.2,48310.0,44847.2,47743.0,46965.7,11.34001138,531.0
46,1624233600.0,47563.7,47750.0,41898.0,42129.4,44103.0,16.15871272,872.0
47,1624320000.0,42072.5,44237.6,38669.0,42774.9,41744.4,33.15879715,1026.0
48,1624406400.0,43115.5,45996.0,42985.1,44649.4,44667.4,5.70454193,262.0
49,1624492800.0,44584.7,46451.9,43000.0,45828.5,44427.6,11.33471156,370.0
50,1624579200.0,45912.6,46797.4,41462.8,41970.0,44041.9,10.20236729,349.0
51,1624665600.0,41680.0,43162.1,39945.8,42459.3,40782.8,11.24049928,351.0
52,1624752000.0,42635.7,45777.2,42438.8,45777.2,44055.1,9.22723423,378.0
53,1624838400.0,45950.1,46451.9,44880.9,45554.1,45537.3,11.52682561,493.0
54,1624924800.0,45741.1,48486.4,45438.0,47724.5,47088.3,11.29468342,771.0
55,1625011200.0,47785.1,47928.1,45498.5,46800.0,46437.9,13.18523449,658.0
56,1625097600.0,46474.3,46693.0,43913.0,44946.1,45375.0,5.61487542,270.0
57,1625184000.0,44906.8,45383.5,43499.4,45056.1,44076.4,14.88206414,400.0
58,1625270400.0,45004.8,46392.1,44384.5,45711.7,45277.4,4.08370494,354.0
59,1625356800.0,46090.9,47773.9,45767.4,46879.2,46666.8,6.14649866,408.0
60,1625443200.0,46720.0,46720.0,44109.0,44834.5,45531.3,7.97178372,503.0
61,1625529600.0,44791.2,46100.6,44712.9,45657.7,45318.7,4.90366751,389.0
62,1625616000.0,45568.1,46560.8,45207.1,45207.1,46298.6,5.17884973,364.0
63,1625702400.0,45245.4,45245.4,43378.3,44271.8,44035.1,10.9010609,449.0
64,1625788800.0,44058.6,45520.0,43757.8,45461.9,44392.8,7.50921194,273.0
65,1625875200.0,45570.4,45789.7,44289.9,44900.0,45009.1,2.16885366,117.0
66,1625961600.0,44824.6,46128.9,44620.1,45882.3,45201.4,1.72255598,102.0
67,1626048000.0,45814.4,46236.7,43777.0,44510.0,44998.2,9.7060345,301.0
68,1626134400.0,44387.0,44685.3,43418.4,44011.5,44187.3,9.51239124,700.0
69,1626220800.0,44093.4,44288.0,42596.2,43925.2,43446.7,17.94772393,613.0
70,1626307200.0,43949.8,44190.9,42133.8,42620.1,43186.1,4.97015818,253.0
71,1626393600.0,42791.3,43459.9,41989.1,42511.1,42700.2,5.98180769,236.0
72,1626480000.0,42433.8,43159.1,42292.8,42790.5,42497.5,4.38438828,188.0
73,1626566400.0,42621.0,43833.8,42225.8,43079.8,42995.8,2.66804192,198.0
74,1626652800.0,43068.6,43275.8,41458.0,42216.9,42516.8,11.18524882,488.0
75,1626739200.0,42285.4,42285.4,40000.0,40513.7,40631.6,22.66425506,702.0
76,1626825600.0,40502.8,44502.9,40205.1,43679.7,42457.6,15.85054978,534.0
77,1626912000.0,43736.2,44270.3,43060.6,43794.5,43592.4,9.11887789,293.0
78,1626998400.0,43854.6,45691.1,43669.3,45691.1,44408.3,13.13838479,315.0
79,1627084800.0,45659.1,46940.8,45630.5,46663.1,46145.5,10.20989678,292.0
80,1627171200.0,46782.4,48050.0,46239.8,48050.0,47067.0,2.42298589,218.0
81,1627257600.0,48486.4,54777.0,48486.4,50806.9,52067.8,30.9162309,877.0
82,1627344000.0,50293.4,53640.7,49546.9,53640.7,51235.6,21.38641405,553.0
83,1627430400.0,53430.0,55725.1,53034.3,54265.5,54614.1,15.72577991,578.0
84,1627516800.0,54216.1,54839.2,53443.8,54104.0,54174.1,13.24246409,380.0
85,1627603200.0,54194.4,57186.7,52029.8,57064.3,54025.0,13.32849614,355.0
86,1627689600.0,57709.8,57709.8,56152.0,56900.0,56998.7,12.03333239,333.0
87,1627776000.0,56305.9,58067.3,53796.3,54659.9,56722.8,15.18388684,517.0
88,1627862400.0,54368.6,54855.9,52645.9,53402.8,53832.8,22.51814835,614.0
89,1627948800.0,52978.8,53970.6,51275.9,51646.4,52212.7,10.76832078,534.0
90,1628035200.0,51787.1,54396.7,50875.0,54210.2,53267.6,14.52248985,420.0
91,1628121600.0,53931.0,55838.5,50677.3,55251.4,53340.0,18.6425032,781.0
92,1628208000.0,55183.4,58742.7,54099.2,58078.4,56150.1,11.23611295,402.0
93,1628294400.0,58192.4,60901.9,58033.2,60775.9,59211.0,6.13703896,340.0
94,1628380800.0,60560.0,61591.4,59236.2,59796.6,60326.9,3.45681686,191.0
95,1628467200.0,59797.5,63320.9,58437.2,63160.3,60854.0,14.72558905,455.0
96,1628553600.0,64028.0,64028.0,60958.4,62000.0,62098.8,13.46650929,766.0
97,1628640000.0,62000.0,63500.0,61810.0,61936.8,62348.8,21.55285617,563.0
98,1628726400.0,61891.7,62856.2,59881.0,60636.2,61042.1,12.9999821,464.0
99,1628812800.0,60871.9,64847.7,60704.0,64691.7,63021.8,10.6671848,388.0
100,1628899200.0,64932.7,65442.7,62620.6,64056.1,64168.2,5.67160017,273.0
101,1628985600.0,64170.3,64360.7,62000.0,63868.9,63194.2,3.6569504,235.0
102,1629072000.0,64101.0,65431.0,62427.4,62450.0,64209.7,5.55447824,294.0
103,1629158400.0,62663.0,64509.7,61103.4,61239.5,62987.9,25.82789133,1163.0
104,1629244800.0,61433.8,63476.1,61034.0,62237.0,62265.9,12.40507808,409.0
105,1629331200.0,61859.7,65556.9,61200.0,65313.7,63493.2,11.98557218,911.0
106,1629417600.0,65484.5,69193.0,65309.8,69193.0,66816.3,7.0822201,578.0
107,1629504000.0,69204.9,69503.9,68000.0,68557.9,68676.6,9.93242061,653.0
108,1629590400.0,68418.3,69290.7,67439.2,68985.7,68359.2,9.27167229,653.0
109,1629676800.0,69000.0,70412.3,68269.7,68877.7,69745.0,6.14964324,463.0
110,1629763200.0,68985.2,69017.9,65854.7,65854.7,67555.5,7.40288955,425.0
111,1629849600.0,65936.5,67509.0,65031.4,67421.9,66353.7,6.43879349,357.0
112,1629936000.0,67380.9,67849.8,64000.0,64917.0,65245.4,5.76898285,329.0
113,1630022400.0,64820.2,67418.6,64302.9,67309.6,65643.0,5.4549601,416.0
114,1630108800.0,67375.6,67758.6,66654.9,67181.6,67121.5,4.556701,472.0
115,1630195200.0,67228.6,68266.1,66033.8,66858.9,67576.0,11.06728481,371.0
116,1630281600.0,66801.1,66874.3,64316.6,64402.8,65786.5,5.8352021,500.0
117,1630368000.0,64380.9,65934.9,64000.0,64670.7,64785.5,7.1559771,519.0
118,1630454400.0,64445.6,66568.3,63781.4,66321.3,65001.1,8.52594696,431.0
119,1630540800.0,66502.6,68201.0,66184.6,66794.1,67394.4,13.90367506,579.0
120,1630627200.0,66727.0,68428.5,65559.1,67269.1,67534.6,13.74945196,753.0
121,1630713600.0,67230.0,67985.3,66706.9,67281.4,67429.4,4.24193622,310.0
122,1630800000.0,67179.5,69743.2,66740.1,69586.5,67957.8,7.9313116,467.0
123,1630886400.0,69638.4,71030.0,68729.9,70991.4,69773.8,8.35883061,490.0
124,1630972800.0,70771.0,71252.7,55000.0,63479.6,65418.9,19.33159532,1492.0
125,1631059200.0,63591.6,64340.2,60583.4,62634.9,62936.9,13.34814421,858.0
126,1631145600.0,62693.9,64059.5,61885.8,63073.3,62833.1,10.85551888,549.0
127,1631232000.0,63040.0,63980.8,60403.6,61048.2,62806.0,10.13845012,663.0
128,1631318400.0,61245.2,62550.3,61245.2,61615.5,61938.7,2.45337042,233.0
129,1631404800.0,61760.2,63084.0,61222.5,62580.2,62261.1,7.74654724,728.0
130,1631491200.0,62796.4,63352.4,59420.7,61150.2,60852.3,7.24548919,630.0
131,1631577600.0,61150.0,64643.1,60900.0,64379.4,62684.1,9.44921604,490.0
132,1631664000.0,64350.9,66106.9,64116.4,65781.7,65129.0,9.11047554,420.0
133,1631750400.0,65700.0,66525.0,64790.3,65676.9,65844.2,5.17819409,295.0
134,1631836800.0,65695.3,66288.7,64600.0,65204.8,65418.4,10.05108626,318.0
135,1631923200.0,65275.5,67230.8,65129.4,66489.1,66697.8,1.95422251,191.0
136,1632009600.0,66737.4,66737.4,64602.8,65152.7,65453.0,7.0834867,313.0
137,1632096000.0,65150.0,65244.3,58834.0,59106.6,60572.4,24.3652243,992.0
138,1632182400.0,59301.4,60243.2,55159.8,56424.6,58502.5,68.70377747,2035.0
139,1632268800.0,56388.8,60497.2,56279.4,60410.0,58615.8,9.8711057,602.0
140,1632355200.0,60327.0,61852.6,59741.2,61705.6,61006.2,8.86861342,463.0
141,1632441600.0,61773.4,62184.1,56631.3,59037.1,58893.1,17.23111148,1441.0
142,1632528000.0,59101.9,59285.7,57688.5,59038.6,58986.6,4.70895002,257.0
143,1632614400.0,58797.5,60717.9,56526.3,59805.2,59150.5,5.94387447,386.0
144,1632700800.0,59579.7,61169.2,58065.6,58123.7,60430.1,10.04746754,625.0
145,1632787200.0,58120.4,58815.9,56752.7,56788.2,57872.2,8.66514575,387.0
146,1632873600.0,56803.9,59123.7,56600.0,58007.2,58404.6,11.20399986,401.0
147,1632960000.0,58057.2,61010.0,57895.0,60736.5,60021.1,7.69315038,329.0
148,1633046400.0,60835.8,66908.1,59928.3,66220.0,63506.8,16.28663258,733.0
149,1633132800.0,66374.5,66688.0,65448.5,65763.6,65901.8,5.89170445,378.0
150,1633219200.0,65851.0,67832.6,65120.5,66450.8,66270.2,7.60540449,351.0
151,1633305600.0,66396.9,68000.0,64671.0,67677.9,66160.1,15.67233757,536.0
152,1633392000.0,67747.9,71344.7,67624.3,70912.8,68946.7,8.9538126,434.0
153,1633478400.0,70617.9,76496.4,70000.0,76035.1,73078.9,18.41827691,759.0
154,1633564800.0,76154.5,76154.5,73348.0,73745.2,74780.3,7.27641748,404.0
155,1633651200.0,73937.7,76798.2,73541.6,73971.5,74603.7,9.48470818,442.0
156,1633737600.0,73947.9,76024.5,73668.1,75648.0,74952.5,6.11882365,395.0
157,1633824000.0,75673.2,77452.2,74517.0,75187.6,75983.6,7.74642312,411.0
158,1633910400.0,75126.4,78841.2,74905.8,78524.8,77563.5,14.52591983,546.0
159,1633996800.0,78390.5,78642.2,73895.0,76632.2,77517.9,104.54879751,1845.0
160,1634083200.0,76672.4,78258.9,74013.5,77894.2,76520.0,49.57797461,790.0
161,1634169600.0,77841.6,79401.0,77000.0,77323.9,77966.6,11.39505571,596.0
162,1634256000.0,77350.5,84476.4,76884.3,83441.1,81422.9,18.14113478,851.0
163,1634342400.0,83155.2,84246.6,81521.2,82350.3,82955.4,8.92373312,402.0
164,1634428800.0,81945.0,83328.1,79995.7,83068.9,81507.4,8.70783245,501.0
165,1634515200.0,83084.6,84656.7,81488.9,83758.3,83775.8,10.73612933,669.0
166,1634601600.0,83752.9,86310.6,82567.9,86022.3,84104.4,19.12181736,820.0
167,1634688000.0,86022.3,90010.1,84892.2,88530.6,87427.6,65.02840078,3074.0
168,1634774400.0,88322.1,89541.7,83317.3,83749.9,86818.8,102.84420581,2012.0
169,1634860800.0,83691.7,85034.8,80618.6,81499.1,83708.7,18.06663533,817.0
170,1634947200.0,81332.9,82815.5,80370.8,82393.1,81895.0,5.34814424,409.0
171,1635033600.0,82410.8,82424.1,80344.5,81703.0,81403.0,4.78779407,442.0
172,1635120000.0,81792.6,85281.7,81510.9,84388.0,84287.0,135.13033875,2083.0
173,1635206400.0,84498.0,84687.9,80450.7,80680.5,83208.1,22.16874123,902.0
174,1635292800.0,80624.2,82123.6,77400.0,78542.3,79218.6,23.21035639,1259.0
175,1635379200.0,78486.6,83281.6,77396.3,80817.1,80043.2,180.55584221,4748.0
176,1635465600.0,80933.8,84133.5,80516.8,83197.3,81397.3,131.25298661,2070.0
177,1635552000.0,83051.2,83082.2,81229.1,82371.6,82191.8,4.9160506,494.0
178,1635638400.0,82769.5,83268.4,80465.8,82023.0,82058.9,17.76882532,904.0
179,1635724800.0,82135.9,83620.9,79668.3,81366.5,82099.3,8.89530555,689.0
180,1635811200.0,81366.5,86443.2,80960.2,85157.9,83763.7,6.65387884,678.0
181,1635897600.0,85365.4,85497.0,82000.0,84685.1,84392.9,11.26256195,704.0
182,1635984000.0,84505.3,84763.9,82599.9,83299.3,83620.1,15.68072237,955.0
183,1636070400.0,83220.5,84814.1,82392.2,82467.8,83796.2,12.77901409,759.0
184,1636156800.0,82455.2,84070.6,81363.0,84045.1,83708.4,105.48952234,1551.0
185,1636243200.0,84045.1,85748.4,83614.0,85748.4,84197.6,19.49271698,846.0
186,1636329600.0,86130.9,91518.1,86068.0,91194.7,88753.7,7.49977755,662.0
187,1636416000.0,91139.3,92858.2,90479.8,91365.5,92226.6,212.78735771,3024.0
188,1636502400.0,91290.5,94994.2,87026.9,89091.5,92421.9,116.61484939,5897.0
189,1636588800.0,88972.5,90268.7,88017.1,89236.0,89299.4,12.43585577,899.0
190,1636675200.0,89132.0,90251.6,85832.5,88390.6,88440.4,21.37787199,1005.0
191,1636761600.0,88206.1,88859.9,86945.0,88210.1,87699.9,7.89368757,633.0
192,1636848000.0,88373.7,89250.0,87124.4,89250.0,88159.5,11.35725626,783.0
193,1636934400.0,89583.0,90587.4,86772.1,87150.6,89451.9,9.35328799,793.0
194,1637020800.0,86707.0,86707.0,80291.2,82839.9,83216.0,21.5548432,2181.0
195,1637107200.0,82701.4,84377.7,80999.9,83504.1,82538.4,110.11972694,4549.0
196,1637193600.0,83349.8,84389.5,78043.1,78536.5,81522.1,16.47376293,2672.0
197,1637280000.0,78522.0,80722.6,76917.0,80470.9,78699.1,14.10638884,1577.0
198,1637366400.0,80544.0,82872.0,79708.0,82868.4,81232.3,3.48564971,405.0
199,1637452800.0,82549.6,82914.7,81233.7,81483.8,81996.1,2.53908475,311.0
200,1637539200.0,81233.8,81851.0,77200.0,78049.8,79183.5,10.72452415,951.0
201,1637625600.0,77872.9,80075.5,76917.0,80054.7,78779.7,13.78180452,1026.0
202,1637712000.0,79928.7,79955.4,77890.9,79485.3,78828.3,7.81911697,880.0
203,1637798400.0,79630.4,82757.7,79295.7,82192.8,80685.0,4.8476225,666.0
204,1637884800.0,82375.7,82693.5,75113.6,75398.7,77340.0,27.88698078,2167.0
205,1637971200.0,75684.2,78002.6,75476.7,76960.6,76982.5,8.60356559,661.0
206,1638057600.0,77005.0,80635.5,75577.4,80290.7,78102.8,4.74052189,931.0
207,1638144000.0,80419.4,82578.9,79534.3,81079.1,81115.1,12.62979919,981.0
208,1638230400.0,80841.3,82618.9,78973.0,79939.4,80632.7,9.99335417,1066.0
209,1638316800.0,79879.2,82571.6,79254.3,80442.6,79978.3,7.38866566,609.0
210,1638403200.0,80580.0,80707.1,78611.8,79733.6,79868.5,7.61678696,635.0
211,1638489600.0,79763.4,81021.6,74100.0,76721.2,78884.9,27.32615737,1968.0
212,1638576000.0,76663.8,76898.6,62442.3,70819.9,69156.6,42.41208222,2580.0
213,1638662400.0,70982.6,72062.9,68653.9,70502.6,70954.8,11.65772997,962.0
214,1638748800.0,70793.7,72488.9,67205.8,71957.3,69435.2,17.3006294,787.0
215,1638835200.0,72084.1,73139.1,70716.9,71278.4,71984.6,12.04890815,555.0
216,1638921600.0,71255.2,71593.5,68626.4,70844.7,70013.2,11.07308033,472.0
217,1639008000.0,70869.1,71130.4,66542.1,66980.9,68616.8,12.37622085,944.0
218,1639094400.0,66990.8,70000.0,65901.9,66190.0,67696.5,14.2948392,742.0
219,1639180800.0,66143.0,69261.7,65535.3,69261.7,67762.4,4.53844148,406.0
220,1639267200.0,69277.2,70964.1,68222.9,70132.5,69893.3,3.73297171,334.0
221,1639353600.0,70143.2,70284.8,64455.0,65749.6,67184.5,10.73601493,843.0
222,1639440000.0,65591.0,68469.2,65348.7,68357.5,66557.4,6.40418729,525.0
223,1639526400.0,68015.8,69290.7,65663.7,68209.7,67636.4,10.2356113,565.0
224,1639612800.0,68371.6,68710.5,66413.9,66494.0,68305.4,6.9908187,371.0
225,1639699200.0,66504.1,70346.2,64000.0,64911.2,66258.7,54.81688589,1035.0
226,1639785600.0,64775.3,66502.7,64214.0,65881.6,65392.2,4.24376749,294.0
227,1639872000.0,65869.6,71165.8,65391.9,66076.8,67670.9,17.94317863,493.0
228,1639958400.0,65859.8,66612.0,62733.6,66236.7,64961.3,25.31984629,785.0
229,1640044800.0,66202.1,69238.6,65927.3,68621.9,68328.8,7.97877891,452.0
230,1640131200.0,68614.3,69455.5,67441.1,67714.5,68497.5,4.59875288,333.0
231,1640217600.0,67357.2,70924.7,66699.9,70474.7,67598.8,8.50120084,460.0
232,1640304000.0,70496.8,71803.6,69974.7,70606.3,70817.1,5.81067685,411.0
233,1640390400.0,70457.2,70984.0,69945.6,70001.3,70450.8,2.12726886,155.0
234,1640476800.0,70000.0,71070.0,68596.1,70402.0,69212.7,4.13045292,321.0
235,1640563200.0,70466.6,72000.0,69980.6,70089.6,70745.8,5.05705993,275.0
236,1640649600.0,70093.0,70093.0,65741.5,66100.0,67457.6,7.58469675,611.0
237,1640736000.0,66020.4,66877.1,63881.3,64225.1,65809.9,7.26160198,599.0
238,1640822400.0,64333.3,66236.7,63705.2,65292.7,65105.5,5.48884701,386.0
239,1640908800.0,65192.0,67070.7,63000.0,63990.0,65439.7,5.12648981,404.0
